3864,5
6974,5
14755,4
1770,5
4393,1
8904,4
15124,4
4306,5
14109,5
10225,5
6329,4
175,4
8596,4
2782,3
14550,5
17157,4
15425,5
2862,5
14691,5
3925,4
468,4
11283,4
14312,5
8915,5
11064,5
17589,5
13567,5
10582,5
15394,3
12582,3
6029,5
8387,5
13923,3
4109,5
11089,5
16969,5
3962,5
13673,5
7057,5
2452,5
13,5
16272,4
13728,4
5862,5
1865,5
